AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class,Timestamp,acc_magnitude,gyro_magnitude,jerk_x,jerk_y,jerk_z,jerk_magnitude,class_encoded
0.8241469935048175,-0.3801238953132736,0.4901247019523915,-0.03978150384692309,0.34895352110363453,-0.6925468828385133,NORMAL,3581634,-0.44225430231393564,-0.3625514751442089,1.02457407,-0.007883790000000002,0.07635498000000002,-0.765740972103023,1
0.2723276399138264,0.3458939831628747,1.5318538417012417,-0.4597547409685429,1.2735712445002219,-0.6978279359626535,NORMAL,3581635,0.15413533621627498,0.36229682001826774,-0.54382803,0.6558003,1.0260258,-0.4577372360031429,1
-0.4499625438440513,0.036561991003510666,-1.072460276047759,-0.27715766835412364,0.0439748912939624,-0.46546113165865916,NORMAL,3581636,-0.3764027547852106,-0.6313231070516642,-0.71183014,-0.279414625,-2.5650559,0.8932654830946873,1
-0.6545586891384813,1.0114746206655267,-0.8660734385112708,0.27976335379880674,0.05365674903566752,-0.7453575351129815,NORMAL,3581636,-0.12183439094554033,-0.38447973518438183,-0.20163322999999994,0.880622935,0.20327569999999995,-0.867792598683315,1
0.1249378440876604,0.6072566907971851,-0.001521323760706751,0.05151702648197765,-0.09641210143374226,-0.5974877191187339,NORMAL,3581637,-1.120241137091684,-0.5253149363985107,0.76820804,-0.36512357,0.851519595,-0.5885814762544382,1
-0.29533420101048086,1.987872968073268,0.5287887352706608,-0.05804120811921057,0.24729397519217333,-0.11691092866075536,NORMAL,3581637,0.4565498477632659,-0.7748902694388988,-0.41418575999999996,1.24708853,0.5223160050000001,-0.37681126882647714,1
0.7691672898192655,0.2828858562685997,0.20081618801601672,-0.19498901108544778,0.15047537400098765,-0.8087302763452915,NORMAL,3581638,-0.7106154343549618,-0.32951010539928094,1.04908562,-1.5400875,-0.32302859000000006,0.10320641316261435,1
-0.33650788908755586,1.9570359318630046,1.4901378015093782,0.08803643203739817,0.7071824001915307,-0.8456977519569012,NORMAL,3581638,0.9917692572073307,-0.03719198712065883,-1.08966304,1.5122329,1.26988599,0.4695343392206789,1
1.1563862069630135,1.8746628312845817,1.061842854088199,-0.36845620466133333,0.2666576986002951,-0.18556475413999418,NORMAL,3581639,0.9901816718295308,-0.6863895552664614,1.47127434,-0.07440630000000015,-0.4218386999999999,-0.2578141264780983,1
-1.325953578709221,-1.4886740090192137,0.40046189775566604,-0.19498901108544778,0.024611166300898372,-0.31231028847592873,NORMAL,3581639,0.6055390948321175,-0.7753748549917309,-2.4463911,-3.0380482,-0.6514111,2.1788724840896214,1
-2.0108592280600317,-1.3947863675779055,-0.8219386981016591,0.09716628118438747,0.010088373348571506,-0.1697215688319167,NORMAL,3581640,1.2574275837122066,-0.9010282121273274,-0.674987,0.08480719999999997,-1.20397376,-0.40818879589224993,1
-0.2112618237792594,-1.128442657037813,-0.4590793872333494,-0.2588979700601451,0.3925218967907305,-0.053538161492788054,NORMAL,3581640,-0.2952509490252065,-0.6183457069371621,1.77353604,0.24058400000000013,0.35738946000000005,0.036682898519211055,1
0.06031598995100223,-0.9201413370033903,-0.6065944132991244,0.343672312773504,-0.23679910208615837,-0.20140794809329077,NORMAL,3581641,-0.4236141011571187,-0.681997032755841,0.267644885,0.18815523999999995,-0.14529134,-1.439203800895291,1
-0.27844369652887063,-0.020689474348694004,-0.22307997073593105,-0.06717106324450876,-0.11093489597101143,0.02039673267198521,NORMAL,3581641,-1.3286673240736246,-0.8667157881412698,-0.333853845,0.812460435,0.37773323,-0.837456369569758,1
-0.8015055707812013,-0.2947574502967057,-0.8106505775626217,-0.24976812091315578,0.11658884813088527,0.13658013482398235,NORMAL,3581642,-0.35577372967036897,-0.7697741762141026,-0.51548701,-0.247561205,-0.5787133899999999,-0.980875393142746,1
-0.5293349876986915,0.8850817632647187,-0.47723349777990903,0.1702051191976185,-0.10609396710015886,-0.058819225855712955,NORMAL,3581643,-0.5413084121062004,-0.8592733414008121,0.26822907,1.06572983,0.32839104999999996,-0.6454917713406808,1
-0.060287348431650574,0.8407087398991163,0.5993388286913842,0.39845143754698426,-0.3675042132980235,-0.14331625133990172,NORMAL,3581643,-0.6314521172250248,-0.5775811483338219,0.462254997,-0.040081440000000024,1.06034375,-0.6349940799381931,1
-0.39117101821161115,-0.05836612613290847,-0.12042201367928537,-0.377586083699867,0.1117479192600327,-0.16444050273994795,NORMAL,3581644,-1.2627087904268397,-0.7858788195214425,-0.326091887,-0.8121198999999999,-0.7089109499999999,-0.6663516576455497,1
0.4727022498845255,1.0767188882450036,-0.4981394199664251,-0.3228069439806146,0.2763395801161346,0.025677794441344378,NORMAL,3581644,-0.35779233752803197,-0.6970936062336166,0.85136285,1.02530408,-0.37202358,-0.4074193116221262,1
-0.7964535789737187,0.4223348295749098,0.12781732104301555,-0.06717106324450876,0.4844995849604866,-0.03241390577013229,NORMAL,3581645,-0.7438545336383288,-0.5465102366137612,-1.2507762,-0.59109462,0.61652088,-0.2757087004362953,1
-2.3860206309988095,0.08101798636220753,1.2446599948960224,0.17933495339883557,-1.1420530941499123,-0.45489900811994083,NORMAL,3581645,1.4158634269156132,0.16931824915997984,-1.5665473,-0.30830602773,1.10000705,0.15109773721035616,1
-1.2947078856194438,-1.232183235597994,-0.46615454022690944,-0.03065165096349074,0.4699768141973519,-0.21725113340136826,NORMAL,3581646,0.3993802242165866,-0.5430966028501643,1.0755086,-1.18619359227,-1.6850252000000001,0.5390006289794187,1
-0.09989191991564068,-1.3074703030734092,-1.2539818876570774,-0.46888457516976007,0.13111164266815445,0.2052339637613088,NORMAL,3581646,0.3805997985051588,-0.6546582890902997,1.1775129100000001,-0.0680056,-0.7759514000000001,-0.3790652127002336,1
0.7048763833928062,-0.5765479424795303,0.5608597839467572,0.12455584357112756,-0.16418513732452403,-0.2119700802772282,NORMAL,3581647,-0.40578011654726764,-0.7846561513638413,0.79311383,0.66023044,1.7874842000000002,0.2769789445180659,1
-0.22825817105233642,-0.23569590075932134,0.4554625644201345,-0.27715766835412364,-0.13998047712083825,-0.1538783748786201,NORMAL,3581647,-1.0395941842685008,-0.8002048057811507,-0.91962111,0.30788618000000006,-0.10380842999999995,-0.8181649195293446,1
0.17683761487873587,-0.11665269234767209,0.5618357966571984,-0.27715766835412364,0.2666576986002951,-0.45489900811994083,NORMAL,3581648,-0.9707847859987596,-0.5648117389749151,0.39922928,0.10752982,0.10476973,-1.3702448047575646,1
0.1525943696618747,-0.11987620803934368,0.5622114595125643,0.12455584357112756,-0.1351395482499857,-0.006008584820029723,NORMAL,3581648,-0.9786786259850735,-0.8403151824710859,-0.023892159999999996,-0.0029117500000000185,0.00036999999999998145,-1.7750974903756926,1
-0.30663680274305755,-0.5719388049196169,-0.07274535126743148,-0.6606114819853963,0.19888467063422477,-0.16444050273994795,NORMAL,3581649,-0.9452972437132995,-0.6240012605318545,-0.45258069,-0.40834088999999996,-0.62538528,-0.9207909533795648,1
-0.29572250433172054,0.20199046930833262,0.16821743455863264,-0.021521797930600665,-0.6192326176036059,0.18410971668387216,NORMAL,3581650,-1.3337809511256165,-0.35680934483944754,0.010756239999999972,0.699077895,0.23733043999999998,-1.0565666514654857,1
-0.36119699110214015,-0.36842634444644196,-0.6641764828099151,-0.41410548028782423,-0.038320933586790513,0.27916888040365173,NORMAL,3581650,-0.7332005315337545,-0.6371153385161024,-0.06452629999999998,-0.515248355,-0.81984616,-0.8230664556886769,1
0.9919098981035392,0.8599223879681206,-0.9753930554412703,0.44410069822770293,-0.4982093562087345,0.19995290199194968,NORMAL,3581651,0.14809263326761113,-0.40921518651630606,1.3335115,1.1095477,-0.30652520000000005,-0.02718834674622919,1
-1.0304537568451824,0.22899066663270656,-0.5311816485010936,-0.03978150384692309,-0.18838978960349834,0.4376007680653031,NORMAL,3581651,-0.39178696752674735,-0.5184996700097002,-1.9930762400000002,-0.5699105,0.43751523000000003,0.3319445339212663,1
-0.4257064728877199,-0.4254549452175904,-0.020052080993191373,0.5353992345349126,0.3247488688246602,0.606594796556111,NORMAL,3581652,-1.010172450143529,-0.27446652624892715,0.59598947,-0.5911502200000001,0.503424646,-0.8146513710304951,1
0.20736624360389083,0.8101236842526311,-0.45911232372801986,0.04238717135667947,0.34895352110363453,0.43231971494116306,NORMAL,3581652,-0.7269025326532752,-0.45316694467963337,0.6239047,1.11607835,-0.43244171600000003,-0.44148906473593624,1
0.42058060597695,0.549913183513288,0.17372688568932854,-1.0988443904986047,-0.28036746192383144,0.5854705927047698,NORMAL,3581653,-0.947436796375066,-0.1556819978837836,0.21012664,-0.23504397000000005,0.6232996,-1.096648580960645,1
-0.20392057953358111,0.5277251440716975,0.9417579580894304,0.4897499589084217,0.26181675388001957,0.7755888942086718,NORMAL,3581653,-0.4865595516852551,-0.17388664435124593,-0.6154573,-0.020042100000000007,0.7564535400000001,-0.8180936230760285,1
-0.7731504076959076,-0.5633990761165204,-0.5753628797273195,0.15194540595786768,-0.08188931482118458,0.9498639844688389,NORMAL,3581654,-0.42575683374299794,-0.09134628551350692,-0.5609863700000001,-0.985595,-1.4942513000000002,0.08774291565145886,1
-0.15197350368126333,0.7885292344542313,-0.646980972492798,0.7819052810698014,-0.4788456407253242,0.8495237676249192,NORMAL,3581654,-0.640407046851748,0.02589234655903714,0.61218116,1.22117515,-0.07053849999999995,-0.4233080119936186,1
0.0928924296129094,-0.25503542286769815,0.08037013787053945,1.0466709810613521,0.4215675017146918,0.9921124353976166,NORMAL,3581655,-1.3118266590797494,0.1582837628393771,0.24131984,-0.94263521,0.7163868,-0.5838007880593119,1
-0.14703139822314215,0.07044510922108031,0.18540906641059446,0.39845143754698426,-0.18838978960349834,0.5537841788625194,NORMAL,3581655,-1.4612707560021874,-0.3824901167520731,-0.236449305,0.294001342,0.10345554,-1.40576648074432,1
-0.2290974655258656,0.8365723219065916,0.012228114424062467,0.5080096572024002,-0.4255953835223887,0.5273788267896281,NORMAL,3581656,-0.8750285246489681,-0.27590194920864874,-0.08087760499999999,0.692030418,-0.17057037,-1.077720172513315,1
1.0053730687078863,0.8874850606887497,0.15697774406878717,-1.3270907536852872,-0.18354886073264576,0.5009735179428322,NORMAL,3581657,-0.19746685052576698,-0.14526086480496497,1.21659321,0.045988660000000015,0.14256763,-0.5662226742012332,1
-0.016072466469711062,0.6082877397777378,-1.6409966653291188,0.6358276199891115,0.010088373348571506,0.11017481733196742,NORMAL,3581657,0.2866764384220589,-0.6341304200400762,-1.006653191,-0.25219446,-1.7708712,0.26547000941189236,1
1.134155669323967,0.3328875637008857,-0.6639024519865009,0.005867759822950055,0.5571135655715439,0.2052339637613088,NORMAL,3581658,-0.11077233268163093,-0.4236378077636644,1.1335707910000001,-0.24876455999999997,0.9623652,-0.2826715697065508,1
1.0751608191919186,0.3307270138636025,-0.058653145094461234,0.024127467084391983,0.44093120927339063,0.02039673267198521,NORMAL,3581658,-0.37588476676005855,-0.5824767297616418,-0.05814050000000015,-0.001951590000000003,0.5961255959999999,-1.1967841073545942,1
0.6341456366493381,0.632673050621132,-0.1162303716003328,-0.22237855852641567,-0.21259444188247262,0.11545588774654571,NORMAL,3581659,-0.7184993434700594,-0.7196319414776846,-0.43462849999999986,0.27274301,-0.056709289999999996,-1.2799918141320072,1
0.7816109967807532,0.5176096095725333,0.5270429182982239,-0.359326355514344,0.22308932291319905,-0.15915944529319834,NORMAL,3581659,-0.4712017448586974,-0.7283931390714565,0.14532979999999995,-0.10393496000000002,0.6335763940000001,-1.1371002665572543,1
-0.728402579729975,-0.545477756993173,-0.8900284434929393,0.4167111208951906,0.4506130749398072,-0.1961268863239316,NORMAL,3581660,-0.23896737737858012,-0.511420298645424,-1.4881459000000001,-0.9602697600000001,-1.39571,0.4690611302749156,1
-0.8323491099687446,0.5869639689822105,-0.5641154323071631,0.42584098498795214,0.4699768141973519,-0.4813043601928322,NORMAL,3581660,-0.45662342572241643,-0.38534326196563506,-0.10244120000000001,1.02291644,0.3210001,-0.7159076674095933,1
-0.6721057720408988,-0.41761081163365465,0.3743399069754447,1.2110083404360206,3.021147319725587,0.9604261512336527,NORMAL,3581661,-0.6974204967990386,2.1320762042016295,0.15792273,-0.9074162800000001,0.9243087799999999,-0.4866603948130148,1
0.6703763618513732,-0.10552735357169793,2.022787219748136,1.6401113998022396,0.8911377765310429,0.04680205016400014,NORMAL,3581661,0.8249770173197603,0.20953574118322743,1.32304061,0.28189998000000005,1.62359812,0.326573372156828,1
1.8782581944973737,1.3515100642421827,1.4881915633270786,-0.5419233683456743,0.2666576986002951,-0.07994348157836872,NORMAL,3581662,1.461976895285455,-0.6441290949527638,1.1903895599999998,1.31611852,-0.526537,0.06278809974192157,1
-0.4960558365269727,0.07838161508686999,-0.4304660410085421,0.42584098498795214,-0.5320958979282598,-0.6344551947303436,NORMAL,3581663,-0.9897669248122933,-0.24309828104440176,-2.33992975,-1.1499964996,-1.8897351800000002,1.4399592209873462,1
-0.6851954640117959,0.825388297265823,-0.3108972448547454,0.343672312773504,0.014929304200601937,-0.12747305479303941,NORMAL,3581663,-0.5587071459576111,-0.8136621808917135,-0.18640055000000005,0.6747591496,0.11776638,-1.085211082646666,1
0.6056265293610217,1.1245565142816458,-0.44996410064974846,0.9279829421504913,1.2396847820278112,0.23163930718898107,NORMAL,3581664,-0.26334118976741633,0.31292985343442886,1.2721286,0.27023385,-0.13697051999999998,-0.4838080457779639,1
-1.2029711752418542,-1.175342084187853,0.04490820599676834,0.22498422902532653,-0.7257331320094772,-0.38624519647305255,NORMAL,3581664,0.2100664460340839,-0.2284851301681782,-1.782406,-2.0774615,0.487412452,0.9976231632477681,1
-1.625947523448516,1.2760333554040186,0.28541977809072744,-4.148215649627974,-2.541082290673893,-0.14859730878665137,NORMAL,3581665,0.5780655803646145,2.2670617627524683,-0.4168509,2.2142881,0.23688602800000003,0.4797980363311859,1
-2.462414246126759,-1.2374542248351148,1.1145360675053582,1.3936053981046674,0.16499816061354533,0.5062545797121913,NORMAL,3581665,1.7361509001341782,-0.1029584933620773,-0.8243532,-2.270393,0.81661794,0.7656173296544551,1
-2.9809791867998507,0.059004845112140485,-0.6896962149616339,0.9462425657156086,-1.0791209792052714,0.622438025090284,NORMAL,3581666,1.8401069682893154,0.3164905080092641,-0.5110551999999999,1.171070675,-1.77703474,0.40244430999693254,1
-0.9002392192401464,1.3127072051392072,0.08527636583296903,-0.43236517858180284,0.14079350040985958,1.3248194565455305,NORMAL,3581666,-0.04411189364935376,0.2591570215082528,2.0506071599999998,1.132449225,0.76329041,0.6791234893473863,1
-1.0037820633878687,-1.1599655240958455,0.3585977753274373,-0.7792995507878017,-0.01895721255608223,1.2403224682357838,NORMAL,3581667,0.08956413921694503,0.22323056942204655,-0.10204336000000003,-2.2335256,0.26920128000000004,0.4661184488538287,1
-0.7114156183817476,0.612100538604129,1.762126846539415,-1.9205312621008082,-0.9774615125409252,1.2772899438473935,NORMAL,3581667,0.5840631144617707,0.816071471354831,0.28813246000000003,1.60067884,1.38237185,0.34792743300470946,1
0.2855242401054975,0.07680589640662891,0.4311357445891051,0.4988797931096387,0.38768095999516655,1.2561656103177659,NORMAL,3581668,-1.0760073983019054,0.2586149949291493,0.9825024,-0.48352306100000003,-1.31092734,-0.08101900158903089,1
-0.674919804221121,-0.817751097939993,-0.08915656891999603,-0.377586083699867,-0.4207544625762476,1.0396420345479447,NORMAL,3581668,-0.4912970143396107,0.08085694285030007,-0.94653511,-0.808038979,-0.51244927,-0.44538271963032977,1
0.6301649898185054,0.08835232369888142,-0.6074852013066483,0.3254126144795254,-0.07220745707947944,0.4376007680653031,NORMAL,3581669,-0.6603942225036348,-0.5169628352543996,1.2861848500000002,0.8184686815,-0.51051519,-0.18199878621470483,1
0.3058388010008829,0.6528762656983469,-0.1694987918591882,-0.359326355514344,0.3683172682858907,-0.02713284227172931,NORMAL,3581670,-0.9564862063139677,-0.619020608860489,-0.31962937,0.5099254185000001,0.43138407,-1.0544389875021567,1
-1.195967245914854,1.070626141910737,0.8728412873760385,0.6540872883915456,-1.1759397151165523,-0.6186120007770468,NORMAL,3581670,0.2989887097919226,0.29394541210306624,-1.4800572300000001,0.37734676,1.02662753,0.05202043518189484,1
1.1727428806269586,-0.3231786348911486,-0.6974084820048444,1.6309814759263892,0.1214297849264493,-0.6238930711916252,NORMAL,3581671,-0.01772520340955805,-0.015681213785458177,2.334407,-1.25900149,-1.54657935,1.289246305431936,1
0.9455642305850926,0.2752423683389813,-1.4790136849493862,-0.5054040165950339,0.6297275065590439,-0.6344551947303436,NORMAL,3581671,0.37790671391626374,-0.1844158951257935,-0.22388870000000005,0.54054409,-0.76982305,-0.8266235692586832,1
2.085276892656756,0.038820334009377636,-0.13182823449760953,-0.3136770798878531,0.5183861029058775,-1.1572805260273784,NORMAL,3581672,0.7924483087817372,0.0915291764306891,1.1232076,-0.21355622999999999,1.32687757,-0.03735383413013299,1
0.6581819247600007,0.08584390872065112,-1.3770712742547613,-0.925377241760036,-0.3723451500935875,-0.9513189873440844,NORMAL,3581672,0.09122522061332176,-0.021392346214856733,-1.4064280999999998,0.042475640499999995,-1.22647187,0.07838529917936182,1
-0.9894997298504267,-0.40270940666652566,-0.6086423038194761,-1.6740251707286027,-0.19807165526991494,-1.0675024327221772,NORMAL,3581673,-0.2977190006662786,0.24082638584568583,-1.6238203,-0.4413023705,0.7568454399999999,0.056778345852384005,1
0.06326925344779148,0.5895325632648054,-0.1285157815816951,-0.359326355514344,0.35863538677005113,-0.5605202953784388,NORMAL,3581673,-1.1410970849294069,-0.42866509828665095,1.03752302,0.89627625,0.47288895000000003,-0.34035854041448355,1
-0.05570909469216742,-0.9714440749640019,0.8250784560276038,-1.3362206177780487,-0.7305740608803296,-0.3598398616905995,NORMAL,3581674,-0.2173855971454169,0.013893051910212296,-0.11725533049999999,-1.41000515,0.9392194700000001,-0.09095342318976199,1
0.2902840607560926,0.43891766593816406,0.501340167264591,-0.06717106324450876,-0.8370744960390861,-0.9037894746459476,NORMAL,3581674,-0.9071001611762165,0.1028998740529033,0.34098256050000003,1.2739571299999999,-0.31885816,-0.4344225809230683,1
0.9361793711647437,0.5571597419963221,0.5234467587021071,-0.5054040165950339,0.7991600883612868,-0.8034492578020277,NORMAL,3581675,-0.3116849420278061,0.031101096761086244,0.6365416,0.10680616999999998,0.021773350000000025,-1.149654934566879,1
0.1380030819192194,0.7181724549352253,1.5649802999399134,-0.21324870937942636,0.920183397304427,-0.8721030175776014,NORMAL,3581675,0.26899799582193,0.13511121294382508,-0.7866172800000001,0.14544019999999996,1.02583315,-0.49068980981146304,1
0.8915791305252309,1.1136820047149998,-0.3113765398929415,0.5719186161770975,0.6006819333339284,-1.1203130849966452,NORMAL,3581676,-0.11362071292903896,0.1339021944564189,0.74266293,0.35725743,-1.84807207,0.23625248292974854,1
2.615652979691198,2.7724580332698987,-0.8490376762851354,3.0369788423936295,1.4187993483671426,-1.9916885449426998,NORMAL,3581677,2.6705386252123997,1.6999055616764853,1.6991062000000001,1.4983457700000002,-0.52955627,0.5410225088366967,1
1.9220963487738234,0.9495329247597056,-1.6295671737198623,-2.4226731893718028,-1.2969629765114237,-2.0286561070065003,NORMAL,3581677,1.4258878235556838,1.4859311533896185,-0.6835127000000001,-1.6466190000000003,-0.76876356,0.15379454000825815,1
1.6700222687218134,1.4365470004717773,-0.6046724002944708,-0.8797279511877728,-0.8564382511460538,-2.224055435698885,NORMAL,3581678,0.8709840019301016,1.1392370128687626,-0.24842359999999997,0.43991199999999997,1.0094452,-0.6637700893971006,1
2.5895149547004173,0.9561334405477858,-0.42114740913663656,-0.19498901108544778,-0.24648095190315203,-2.0550613726272005,NORMAL,3581678,1.5603888980304141,0.7846474239867134,0.9061768000000001,-0.43394986,0.18075848,-0.7723719691591935,1
1.38636125379333,0.6376472782488051,-1.3884232980914115,-0.30454723074086376,-0.15934420052896,-1.3421177311810446,NORMAL,3581679,0.6969081568293813,0.14860131156461404,-1.1857299000000001,-0.28768344,-0.9526948799999999,-0.2420693554849664,1
0.8588184984299903,0.6547823662022141,0.11169949608049173,-0.377586083699867,0.5619545023671079,-0.5605202953784388,NORMAL,3581679,-0.4838429137686875,-0.29221772397009765,-0.519903,0.015477850000000015,1.4775094899999999,-0.22358441532528855,1
-1.083364051819882,0.020120652780927763,-0.15315729520196955,-2.1396476416285513,0.5135451344114675,0.45872504107839707,NORMAL,3581680,-0.47824623340971634,0.27777839241147295,-1.9140563,-0.573279742,-0.26086426,0.2277235458926523,1
-1.5968376609766892,1.1086814398542866,-0.6706803236718147,1.1288396233842557,-1.3744178384450647,0.2210771577146054,NORMAL,3581680,0.5622711708443092,0.4876891408619721,-0.5060376,0.983279492,-0.50972173,-0.5743786653574451,1
-1.5911542551739422,-0.34821211400694246,-0.580120903616782,-0.4414950277287921,0.2714986353958591,0.6277190436335478,NORMAL,3581681,0.28254657228843544,-0.30425626208932965,0.0056011000000000255,-1.31598857,0.08919430000000006,-0.4724282344238629,1
0.4706061952940461,0.33064135973496345,0.18238128471464624,-0.30454723074086376,0.04881582016481496,0.4270386358813657,NORMAL,3581681,-1.023415486243572,-0.5429656031889187,2.0319025,0.61319745,0.7510079999999999,0.4654780443559436,1
1.2910920871801612,-0.610753398981408,-0.39510771898089087,-0.22237855852641567,-0.11577582484186398,0.36366589464905574,NORMAL,3581682,0.07824872346193316,-0.5924996213337852,0.8086038,-0.85034678,-0.56878376,-0.48752639341517934,1
0.3545974629613537,0.1931938279375405,-0.3639003598214812,0.5445290986276741,0.22308932291319905,0.18939078709845045,NORMAL,3581682,-1.0828742239758082,-0.5833491437712831,-0.92293252,0.72619263,0.030736929999999996,-0.6175293019539599,1
0.04567825456402336,-1.2465219160777607,-0.7759323241222132,2.151383101491362,1.1719116985887605,0.4956925426256641,NORMAL,3581683,-0.020950563009874017,0.6635886920591176,-0.30444551,-1.30047213,-0.40582087000000006,-0.3950647827266704,1
-0.45976740564426744,1.881995852058513,0.5984480000716598,1.8135786083238974,0.15531629494712873,0.28444989894691536,NORMAL,3581684,0.4114786160397197,0.00033899619660982054,-0.49812591,2.8259399,1.3536625,1.3923751524113628,1
-0.5323868237002937,1.6940712252188923,-1.1336123001322425,1.5670726066263254,0.29570329559954484,0.601313734786752,NORMAL,3581684,0.5456909987459915,0.04421776542235745,-0.07156775999999998,-0.1697493000000001,-1.7059507,-0.07321317532589006,1
-1.0925267438623034,0.17891122063362438,-0.9588840943749597,1.2657875100468172,-0.03348000233852451,0.19995290199194968,NORMAL,3581685,-0.04616081145208664,-0.3007829149819379,-0.5520281,-1.3686197199999999,0.17209430000000003,-0.3046975427197005,1
0.4404968383686617,0.8373184881558186,-0.7914468954573202,0.13368569271811687,-0.6531191593231314,0.46928719055277274,NORMAL,3581685,-0.3636429948910308,-0.20072236802606438,1.51082268,0.59472872,0.1649132000000001,-0.15756328690997906,1
-0.3014919562347109,-0.7158331356153499,0.7332815923739459,0.16107525510485698,0.30538515334125,0.4376007680653031,NORMAL,3581686,-0.4557332458534999,-0.46591766880296914,-0.7312434800000001,-1.40293694,1.50174427,0.39502016043257165,1
-0.37134547922131156,-0.7090803310598457,-0.16554631096823177,1.5488129083323467,-0.15450328750753037,0.5749084605208326,NORMAL,3581686,-0.7642517949871441,-0.0018042060277153242,-0.06884192,0.006099700000000041,-0.8852787,-0.9060458160515072,1
-0.780717086636056,-0.7804924265685781,-1.2621066629746298,-0.9162474075588188,0.21824840196705797,1.0026746021624304,NORMAL,3581687,0.23209192899026718,0.07155023718667637,-0.40344318,-0.06450540000000005,-1.0800304699999999,-0.6377010954266435,1
-0.6317789379119617,-0.0953496791443896,-0.20039243192216677,0.3254126144795254,0.1892028128925196,0.7280592604774674,NORMAL,3581687,-0.9645006725863156,-0.25553797117431054,0.14678126000000002,0.61887845,1.04570963,-0.568060548950393,1
1.1980902556022959,-0.10102073084068428,-0.007758921137888092,-0.9071175285202852,0.024611166300898372,0.7755888942086718,NORMAL,3581688,-0.2462010187749509,-0.12849185435711397,1.80336944,-0.005122569999999993,0.18972969504999998,0.024829290756280112,1
0.11184635610735967,0.36478296034773827,0.021991183882406198,2.516577216828656,-0.40623169181311286,0.43231971494116306,NORMAL,3581688,-1.3644563416438351,0.43526114217088563,-1.07051316,0.42075300000000004,0.02930164295,-0.6418478874741099,1
0.21037865872112446,0.49605375228963516,-0.2576733619656561,0.4897499589084217,0.43609027247782656,0.6646865192451574,NORMAL,3581689,-1.1090046361848995,-0.19047969739340143,0.09710538000000002,0.11857479999999998,-0.275448798,-1.4822167083724944,1
-0.424190620657136,0.5469733549156288,-0.3938983485659165,0.5810484503783145,0.029452096756693236,0.1629854609612164,NORMAL,3581690,-0.906547007095891,-0.6352414460679141,-0.62537959,0.04599485999999997,-0.13417149,-1.1542270098546505,1
0.2138749106541486,-1.118660129671835,-0.09911328953436582,0.2615036405590559,-0.6724828748065416,-0.42321263750378585,NORMAL,3581690,-0.38520463682820233,-0.25896898197636553,0.62882521,-1.50454,0.29034138,-0.1331276532940742,1
0.3255004059351057,-0.270472805472662,0.801299647078152,0.024127467084391983,-0.23195816529059435,-0.39152626688763087,NORMAL,3581691,-0.6065928553258064,-0.6372122697502894,0.11000895999999999,0.766154,0.8868398399999999,-0.6151879744075504,1
